norm_power: [-0.5, -0.4, -0.3, -0.2, -0.1]
norm_power_len: [-20, -20, -20, -20, -20]
5->4->3->2->1





19997, 0.98176080, 0.52967036, 0.98176080               0.97295523, 0.97284442, 0.97265607
19998, 0.97879606, 0.53846157, 0.97879606               0.97295523, 0.97284442, 0.97265607
19999, 0.98075700, 0.54505497, 0.98075700               0.97295523, 0.97284442, 0.97265607
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'laplacian', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5, -0.4], 'norm_power_len': [-40, -40], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 20000, 'lr': 0.01, 'weight_decay': 0.0005, 'tran_dropout': 0.2, 'feat_dropout': 0.8, 'prop_dropout': 0.2, 'norm': 'none', 'nonlinear': 'GELU', 'patience': 20000, 'residual': 'True', 'is_f_tf': 'False', 'dataset': 'chameleon', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(108.4585, grad_fn=<MulBackward0>) tensor(102.3273, grad_fn=<MulBackward0>)





19982, 1.02778256, 0.47912088, 1.02778256               1.02404690, 1.02386439, 1.02356267
19983, 1.02790666, 0.49670330, 1.02790666               1.02404690, 1.02386439, 1.02356267
19984, 1.02841759, 0.45494506, 1.02841759               1.02404690, 1.02386439, 1.02356267
19985, 1.02798510, 0.49450549, 1.02798510               1.02404690, 1.02386439, 1.02356267
19986, 1.02850771, 0.45934066, 1.02850771               1.02404690, 1.02386439, 1.02356267
19987, 1.02653229, 0.47032967, 1.02653229               1.02404690, 1.02386439, 1.02356267
19988, 1.02565968, 0.48791209, 1.02565968               1.02404690, 1.02386439, 1.02356267
19989, 1.02671361, 0.48131868, 1.02671361               1.02404690, 1.02386439, 1.02356267
19990, 1.02648437, 0.46373627, 1.02648437               1.02404690, 1.02386439, 1.02356267
19991, 1.02669752, 0.46593407, 1.02669752               1.02404690, 1.02386439, 1.02356267
19992, 1.02487707, 0.49010989, 1.02487707               1.02404690, 1.02386439, 1.02356267
19993, 1.02502060, 0.47472528, 1.02502060               1.02404690, 1.02386439, 1.02356267
19994, 1.02440417, 0.47472528, 1.02440417               1.02404690, 1.02386439, 1.02356267
19995, 1.02527773, 0.47472528, 1.02527773               1.02404690, 1.02386439, 1.02356267
19996, 1.02499163, 0.47032967, 1.02499163               1.02404690, 1.02386439, 1.02356267
19997, 1.02527773, 0.47252747, 1.02527773               1.02404690, 1.02386439, 1.02356267
19998, 1.02612019, 0.49230769, 1.02612019               1.02404690, 1.02386439, 1.02356267
19999, 1.02759492, 0.47472528, 1.02759492               1.02404690, 1.02386439, 1.02356267
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'laplacian', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5], 'norm_power_len': [-40], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 20000, 'lr': 0.01, 'weight_decay': 0.0005, 'tran_dropout': 0.2, 'feat_dropout': 0.8, 'prop_dropout': 0.2, 'norm': 'none', 'nonlinear': 'GELU', 'patience': 20000, 'residual': 'True', 'is_f_tf': 'False', 'dataset': 'chameleon', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(127.6008, grad_fn=<MulBackward0>) tensor(103.8834, grad_fn=<MulBackward0>)







19983, 0.70619231, 0.52967036, 0.70619231               0.68358862, 0.68199635, 0.68171591
19984, 0.72278285, 0.52087915, 0.72278285               0.68358862, 0.68199635, 0.68171591
19985, 0.71168566, 0.52967036, 0.71168566               0.68358862, 0.68199635, 0.68171591
19986, 0.70129979, 0.52087915, 0.70129979               0.68358862, 0.68199635, 0.68171591
19987, 0.69567859, 0.51208794, 0.69567859               0.68358862, 0.68199635, 0.68171591
19988, 0.71362048, 0.50769234, 0.71362048               0.68358862, 0.68199635, 0.68171591
19989, 0.69771582, 0.51428574, 0.69771582               0.68358862, 0.68199635, 0.68171591
19990, 0.69815332, 0.52527475, 0.69815332               0.68358862, 0.68199635, 0.68171591
19991, 0.70153546, 0.53186816, 0.70153546               0.68358862, 0.68199635, 0.68171591
19992, 0.69637811, 0.53406596, 0.69637811               0.68358862, 0.68199635, 0.68171591
19993, 0.71013921, 0.51428574, 0.71013921               0.68358862, 0.68199635, 0.68171591
19994, 0.72094488, 0.48791209, 0.72094488               0.68358862, 0.68199635, 0.68171591
19995, 0.77236176, 0.50769234, 0.77236176               0.68358862, 0.68199635, 0.68171591
19996, 0.72681296, 0.51648355, 0.72681296               0.68358862, 0.68199635, 0.68171591
19997, 0.74088109, 0.52747256, 0.74088109               0.68358862, 0.68199635, 0.68171591
19998, 0.72311538, 0.53846157, 0.72311538               0.68358862, 0.68199635, 0.68171591
19999, 0.72842085, 0.51648355, 0.72842085               0.68358862, 0.68199635, 0.68171591
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': -60, 'norm_power': [-0.5, -0.4, -0.3, -0.2, -0.1], 'norm_power_len': [-60, -60, -60, -60, -60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 20000, 'lr': 0.01, 'weight_decay': 0.0005, 'tran_dropout': 0.2, 'feat_dropout': 0.8, 'prop_dropout': 0.2, 'norm': 'none', 'nonlinear': 'GELU', 'patience': 20000, 'residual': 'True', 'is_f_tf': 'False', 'dataset': 'chameleon', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(114.3253, grad_fn=<MulBackward0>) tensor(105.1312, grad_fn=<MulBackward0>)




19983, 0.75144863, 0.55604398, 0.75144863               0.74224281, 0.74162662, 0.74071127
19984, 0.75752062, 0.57142860, 0.75752062               0.74224281, 0.74162662, 0.74071127
19985, 0.76413852, 0.57142860, 0.76413852               0.74224281, 0.74162662, 0.74071127
19986, 0.77291059, 0.56923079, 0.77291059               0.74224281, 0.74162662, 0.74071127
19987, 0.78473014, 0.56923079, 0.78473014               0.74224281, 0.74162662, 0.74071127
19988, 0.77088845, 0.57142860, 0.77088845               0.74224281, 0.74162662, 0.74071127
19989, 0.76503503, 0.56263739, 0.76503503               0.74224281, 0.74162662, 0.74071127
19990, 0.76307899, 0.56923079, 0.76307899               0.74224281, 0.74162662, 0.74071127
19991, 0.77206004, 0.57802200, 0.77206004               0.74224281, 0.74162662, 0.74071127
19992, 0.77640718, 0.56703299, 0.77640718               0.74224281, 0.74162662, 0.74071127
19993, 0.76592898, 0.58241761, 0.76592898               0.74224281, 0.74162662, 0.74071127
19994, 0.76591849, 0.57142860, 0.76591849               0.74224281, 0.74162662, 0.74071127
19995, 0.76203388, 0.58241761, 0.76203388               0.74224281, 0.74162662, 0.74071127
19996, 0.76424432, 0.58901101, 0.76424432               0.74224281, 0.74162662, 0.74071127
19997, 0.76397139, 0.55824178, 0.76397139               0.74224281, 0.74162662, 0.74071127
19998, 0.76391405, 0.56923079, 0.76391405               0.74224281, 0.74162662, 0.74071127
19999, 0.75736117, 0.56923079, 0.75736117               0.74224281, 0.74162662, 0.74071127
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5, -0.4, -0.3, -0.2, -0.1], 'norm_power_len': [-60, -60, -60, -60, -60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 20000, 'lr': 0.01, 'weight_decay': 0.0005, 'tran_dropout': 0.2, 'feat_dropout': 0.8, 'prop_dropout': 0.2, 'norm': 'none', 'nonlinear': 'GELU', 'patience': 20000, 'residual': 'True', 'is_f_tf': 'False', 'dataset': 'chameleon', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(105.0036, grad_fn=<MulBackward0>) tensor(77.0625, grad_fn=<MulBackward0>)





19982, 0.80856103, 0.55384618, 0.80856103               0.77371502, 0.77367419, 0.77298588
19983, 0.82851553, 0.58461541, 0.82851553               0.77371502, 0.77367419, 0.77298588
19984, 0.80916715, 0.58241761, 0.80916715               0.77371502, 0.77367419, 0.77298588
19985, 0.81545258, 0.55164838, 0.81545258               0.77371502, 0.77367419, 0.77298588
19986, 0.82570720, 0.58901101, 0.82570720               0.77371502, 0.77367419, 0.77298588
19987, 0.80263931, 0.59780222, 0.80263931               0.77371502, 0.77367419, 0.77298588
19988, 0.83844060, 0.55824178, 0.83844060               0.77371502, 0.77367419, 0.77298588
19989, 0.81773669, 0.56263739, 0.81773669               0.77371502, 0.77367419, 0.77298588
19990, 0.80107975, 0.57362640, 0.80107975               0.77371502, 0.77367419, 0.77298588
19991, 0.82701904, 0.55604398, 0.82701904               0.77371502, 0.77367419, 0.77298588
19992, 0.80301356, 0.54725277, 0.80301356               0.77371502, 0.77367419, 0.77298588
19993, 0.80808240, 0.59780222, 0.80808240               0.77371502, 0.77367419, 0.77298588
19994, 0.79743123, 0.58461541, 0.79743123               0.77371502, 0.77367419, 0.77298588
19995, 0.79505533, 0.56923079, 0.79505533               0.77371502, 0.77367419, 0.77298588
19996, 0.79396784, 0.56043959, 0.79396784               0.77371502, 0.77367419, 0.77298588
19997, 0.79687268, 0.58901101, 0.79687268               0.77371502, 0.77367419, 0.77298588
19998, 0.79183632, 0.56703299, 0.79183632               0.77371502, 0.77367419, 0.77298588
19999, 0.79173648, 0.56263739, 0.79173648               0.77371502, 0.77367419, 0.77298588
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5, -0.4, -0.3, -0.2], 'norm_power_len': [-60, -60, -60, -60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 20000, 'lr': 0.01, 'weight_decay': 0.0005, 'tran_dropout': 0.2, 'feat_dropout': 0.8, 'prop_dropout': 0.2, 'norm': 'none', 'nonlinear': 'GELU', 'patience': 20000, 'residual': 'True', 'is_f_tf': 'False', 'dataset': 'chameleon', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(97.5907, grad_fn=<MulBackward0>) tensor(79.4837, grad_fn=<MulBackward0>)





19981, 0.84152162, 0.57142860, 0.84152162               0.83850813, 0.83816785, 0.83804858
19982, 0.84200472, 0.56703299, 0.84200472               0.83850813, 0.83816785, 0.83804858
19983, 0.84120506, 0.57802200, 0.84120506               0.83850813, 0.83816785, 0.83804858
19984, 0.84048319, 0.57362640, 0.84048319               0.83850813, 0.83816785, 0.83804858
19985, 0.84028023, 0.58461541, 0.84028023               0.83850813, 0.83816785, 0.83804858
19986, 0.83939981, 0.57582420, 0.83939981               0.83850813, 0.83816785, 0.83804858
19987, 0.83929074, 0.56263739, 0.83929074               0.83850813, 0.83816785, 0.83804858
19988, 0.83975130, 0.58241761, 0.83975130               0.83850813, 0.83816785, 0.83804858
19989, 0.84045112, 0.56923079, 0.84045112               0.83850813, 0.83816785, 0.83804858
19990, 0.84110844, 0.57802200, 0.84110844               0.83850813, 0.83816785, 0.83804858
19991, 0.84184957, 0.57802200, 0.84184957               0.83850813, 0.83816785, 0.83804858
19992, 0.84602267, 0.57582420, 0.84602267               0.83850813, 0.83816785, 0.83804858
19993, 0.85043526, 0.57582420, 0.85043526               0.83850813, 0.83816785, 0.83804858
19994, 0.85289371, 0.56263739, 0.85289371               0.83850813, 0.83816785, 0.83804858
19995, 0.85230523, 0.56703299, 0.85230523               0.83850813, 0.83816785, 0.83804858
19996, 0.84837031, 0.58901101, 0.84837031               0.83850813, 0.83816785, 0.83804858
19997, 0.84289497, 0.56263739, 0.84289497               0.83850813, 0.83816785, 0.83804858
19998, 0.84237903, 0.58021981, 0.84237903               0.83850813, 0.83816785, 0.83804858
19999, 0.84089267, 0.55384618, 0.84089267               0.83850813, 0.83816785, 0.83804858
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5, -0.4, -0.3], 'norm_power_len': [-60, -60, -60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 20000, 'lr': 0.01, 'weight_decay': 0.0005, 'tran_dropout': 0.2, 'feat_dropout': 0.8, 'prop_dropout': 0.2, 'norm': 'none', 'nonlinear': 'GELU', 'patience': 20000, 'residual': 'True', 'is_f_tf': 'False', 'dataset': 'chameleon', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(115.3553, grad_fn=<MulBackward0>) tensor(99.5012, grad_fn=<MulBackward0>)






19979, 0.91218483, 0.55824178, 0.91218483               0.88612288, 0.88575894, 0.88546658
19980, 0.91482276, 0.55824178, 0.91482276               0.88612288, 0.88575894, 0.88546658
19981, 0.90852237, 0.57142860, 0.90852237               0.88612288, 0.88575894, 0.88546658
19982, 0.90562713, 0.57362640, 0.90562713               0.88612288, 0.88575894, 0.88546658
19983, 0.90731937, 0.54285717, 0.90731937               0.88612288, 0.88575894, 0.88546658
19984, 0.91009462, 0.55824178, 0.91009462               0.88612288, 0.88575894, 0.88546658
19985, 0.91096503, 0.56923079, 0.91096503               0.88612288, 0.88575894, 0.88546658
19986, 0.90913606, 0.58461541, 0.90913606               0.88612288, 0.88575894, 0.88546658
19987, 0.90546036, 0.56923079, 0.90546036               0.88612288, 0.88575894, 0.88546658
19988, 0.90466720, 0.55824178, 0.90466720               0.88612288, 0.88575894, 0.88546658
19989, 0.90474516, 0.57582420, 0.90474516               0.88612288, 0.88575894, 0.88546658
19990, 0.90573853, 0.57362640, 0.90573853               0.88612288, 0.88575894, 0.88546658
19991, 0.90600020, 0.57582420, 0.90600020               0.88612288, 0.88575894, 0.88546658
19992, 0.90476108, 0.56263739, 0.90476108               0.88612288, 0.88575894, 0.88546658
19993, 0.90452349, 0.56483519, 0.90452349               0.88612288, 0.88575894, 0.88546658
19994, 0.90189123, 0.56043959, 0.90189123               0.88612288, 0.88575894, 0.88546658
19995, 0.90368825, 0.57362640, 0.90368825               0.88612288, 0.88575894, 0.88546658
19996, 0.90780061, 0.58241761, 0.90780061               0.88612288, 0.88575894, 0.88546658
19997, 0.91003633, 0.55824178, 0.91003633               0.88612288, 0.88575894, 0.88546658
19998, 0.90794235, 0.58021981, 0.90794235               0.88612288, 0.88575894, 0.88546658
19999, 0.90403277, 0.56703299, 0.90403277               0.88612288, 0.88575894, 0.88546658
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5, -0.4], 'norm_power_len': [-60, -60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 20000, 'lr': 0.01, 'weight_decay': 0.0005, 'tran_dropout': 0.2, 'feat_dropout': 0.8, 'prop_dropout': 0.2, 'norm': 'none', 'nonlinear': 'GELU', 'patience': 20000, 'residual': 'True', 'is_f_tf': 'False', 'dataset': 'chameleon', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(117.0822, grad_fn=<MulBackward0>) tensor(94.8045, grad_fn=<MulBackward0>)





19982, 0.95759726, 0.49450549, 0.95759726               0.95566082, 0.95557922, 0.95555389
19983, 0.95788640, 0.51648355, 0.95788640               0.95566082, 0.95557922, 0.95555389
19984, 0.95955437, 0.50329673, 0.95955437               0.95566082, 0.95557922, 0.95555389
19985, 0.96141386, 0.49230769, 0.96141386               0.95566082, 0.95557922, 0.95555389
19986, 0.96213770, 0.49230769, 0.96213770               0.95566082, 0.95557922, 0.95555389
19987, 0.96084845, 0.50769234, 0.96084845               0.95566082, 0.95557922, 0.95555389
19988, 0.95911676, 0.49230769, 0.95911676               0.95566082, 0.95557922, 0.95555389
19989, 0.95820999, 0.49890110, 0.95820999               0.95566082, 0.95557922, 0.95555389
19990, 0.95712137, 0.47912088, 0.95712137               0.95566082, 0.95557922, 0.95555389
19991, 0.95695657, 0.50549453, 0.95695657               0.95566082, 0.95557922, 0.95555389
19992, 0.95763373, 0.48571429, 0.95763373               0.95566082, 0.95557922, 0.95555389
19993, 0.95873898, 0.51428574, 0.95873898               0.95566082, 0.95557922, 0.95555389
19994, 0.95827109, 0.47692308, 0.95827109               0.95566082, 0.95557922, 0.95555389
19995, 0.95958257, 0.51428574, 0.95958257               0.95566082, 0.95557922, 0.95555389
19996, 0.96145135, 0.47472528, 0.96145135               0.95566082, 0.95557922, 0.95555389
19997, 0.96336269, 0.53406596, 0.96336269               0.95566082, 0.95557922, 0.95555389
19998, 0.96701759, 0.46373627, 0.96701759               0.95566082, 0.95557922, 0.95555389
19999, 0.97236282, 0.50989014, 0.97236282               0.95566082, 0.95557922, 0.95555389
{'graph_norm_type': 'adjacency', 'pair_norm_type': 'adjacency', 'pair_dis_type': 'cosine', 'pair_trunc': 0, 'norm_power': [-0.5], 'norm_power_len': [-60], 'nclass': 5, 'nlayer': 2, 'num_heads': 1, 'hidden_dim': 64, 'epoch': 20000, 'lr': 0.01, 'weight_decay': 0.0005, 'tran_dropout': 0.2, 'feat_dropout': 0.8, 'prop_dropout': 0.2, 'norm': 'none', 'nonlinear': 'GELU', 'patience': 20000, 'residual': 'True', 'is_f_tf': 'False', 'dataset': 'chameleon', 'cuda': 0, 'seeds': [0], 'model': 'spectral_transformer', 'rank': 0}
tensor(121.5971, grad_fn=<MulBackward0>) tensor(96.9915, grad_fn=<MulBackward0>)

